"","1","2","3","4","5","file.locations","file.name","Comments"
"1","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1901.jpg",NA
"2","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1902.jpg",NA
"3","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1903.jpg",NA
"4","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1904.jpg",NA
"5","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1907.jpg",NA
"6","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1909.jpg",NA
"7","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1910.jpg",NA
"8","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1911.jpg",NA
"9","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1912.jpg",NA
"10","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1913.jpg",NA
"11","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1914.jpg",NA
"12","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1915.jpg",NA
"13","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1916.jpg",NA
"14","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1917.jpg",NA
"15","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1918.jpg",NA
"16","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1919.jpg",NA
"17","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1920.jpg",NA
"18","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1921.jpg",NA
"19","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1922.jpg",NA
"20","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1923.jpg",NA
"21","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1924.jpg",NA
"22","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1925.jpg",NA
"23","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1926.jpg",NA
"24","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1927.jpg",NA
"25","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1928.jpg",NA
"26","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1929.jpg",NA
"27","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1930.jpg",NA
"28","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1931.jpg",NA
"29","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1932.jpg",NA
"30","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1933.jpg",NA
"31","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1934.jpg",NA
"32","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1935.jpg",NA
"33","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1936.jpg",NA
"34","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1937.jpg",NA
"35","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1938.jpg",NA
"36","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1939.jpg",NA
"37","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1940.jpg",NA
"38","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1941.jpg",NA
"39","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1942.jpg",NA
"40","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1943.jpg",NA
"41","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1944.jpg",NA
"42","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1945.jpg",NA
"43","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1946.jpg",NA
"44","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1947.jpg",NA
"45","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1948.jpg",NA
"46","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1949.jpg",NA
"47","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1950.jpg",NA
"48","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1951.jpg",NA
"49","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1952.jpg",NA
"50","upward","dhp","Canon-EOS-500D","1of1","3ea646d6952511efa4abfab7d11a3035","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images","D:/Tern images/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/upward_dhp_Canon-EOS-500D_1of1_3ea646d6952511efa4abfab7d11a3035/data/images/vicd_whroo-lai-core1ha-20140723-upward-IMG_1953.jpg",NA
